Actual,Predicted
44682748.61528301,44690157.65063555
190809271.99216163,190822124.99641854
75187488.10078375,75203643.68600047
370828322.63413787,370821369.2128891
324183248.1354865,323951997.76270694
149728102.72263595,149763289.38305715
147352781.61602175,147517328.05444467
481939715.351882,482071479.158375
44048859.1730483,44048901.32672411
759681336.8229007,759580319.3268933
394772726.13931465,394879320.01667845
753048008.9597842,752737056.8435746
28590821.928473555,28575449.61408562
247103932.739997,246535995.78442216
391402991.0033245,391417504.8920403
243044559.6146541,243018979.94160834
441166746.1250079,441168901.00259244
329873008.3115434,329872167.1966833
400149425.16465294,400140157.3690647
226154982.9786881,226158838.91838294
703586374.7048125,702010697.3229327
44113067.949813135,43999241.360341676
196657390.7835589,196649355.52904415
686930402.3208302,687456215.7776163
44744949.66352623,44743586.17819428
1238218448.9618628,1237063545.178254
512126694.4266895,512103163.57811373
42884139.87660045,42877872.548812695
544508967.4374266,544442461.922841
75828972.95791903,76051740.79188313
386357449.6192311,386354746.92948395
86983862.35541019,83588535.60424855
233517349.53226236,233507037.66842243
319482828.7926728,319466207.226176
365711053.2100732,365561432.5887599
271307544.10434014,271312758.5883765
297166880.54848593,297167030.7066983
138928808.83217362,138731593.19141093
124215349.32259332,124219900.97552486
79862140.68265992,79961311.00682779
204644413.98343065,204654592.83429164
200137050.68984213,200121722.18774614
533862493.1931782,534079743.6430239
196518295.75789776,196521208.31935832
78776873.8996169,78792263.96558876
41391286.65066235,41481645.22790193
489921064.429116,489883508.8091597
251649879.4123398,251702687.1548132
331862551.79560786,331827878.6641291
544076085.6117257,544114499.8845129
729712100.7957202,729963681.1306751
362432699.3658885,362430744.7890423
513647516.3497008,513502353.8518693
400956959.4391431,400620303.09160894
372746213.4354391,372735159.5336217
384206743.84014106,384183389.3474905
99530783.49516612,99536795.0294449
69463390.84542544,69487524.11974178
677780806.3302752,678273817.1359116
572495092.6551164,572602948.9800887
137161350.83217064,137143752.41231257
784225160.9252392,784300502.8916229
277397326.8558607,277398149.0686885
761476195.188121,761249281.5975238
935899050.9498006,936515279.0595857
813432442.8365656,813610586.8839257
279980486.29459417,280026915.7622752
293534250.7223253,293522007.9861298
145224455.2194043,145171843.32761306
340975438.74764794,340981486.5377466
138488514.52276656,138442581.0354235
126595436.68690656,126598070.96892717
371935102.8372023,371960964.80948085
235848395.933892,235859474.5914027
132994573.4510988,133001408.79822184
287376204.50474256,287518631.5727
176285593.59216392,176295501.7609525
390415381.10412216,390427869.3784319
213701941.6886024,213823676.7304528
315931404.97862107,315930972.8992617
357353088.4834017,357257818.12316656
1079317487.6023846,1080065626.1027606
297259881.38149315,297252260.9509338
279680564.609204,279667052.9867503
202535043.5491821,202601641.68362874
124834608.2760219,124832193.539805
54333719.17244819,54332299.39607894
675575627.1985683,675761174.1178404
317683749.466498,317683851.54619527
144491122.80844587,144491364.89604202
1105085389.2494352,1104328413.2657144
330232243.7793393,330227866.66870874
58167636.1520234,58120243.42680932
230947523.2674833,230660352.83251935
266569355.6960492,266645792.15506372
254508281.59840152,254559644.35198775
340765455.4484253,340697154.18951505
430512831.7313893,430503420.9241204
389423429.1976104,389424130.3936974
328517525.0635276,328272967.14544827
35391251.47144624,35380599.26264641
345490607.8289025,345486725.272356
173370800.0723844,173360219.6163434
342030579.5920359,341883330.4990711
60561421.42621359,60580519.609793924
298561865.8629185,298540937.57256156
912199859.8242877,912269254.8653313
30094353.63750342,29833425.441464767
251515215.67436373,251523517.80168754
410697499.5755063,410697312.74343026
237895469.9853323,237890515.7234797
68888215.1166728,68887635.75172809
355974924.34197927,355969967.7569233
128696251.2642387,128674472.65753911
214865771.7216082,214873190.73053852
408143928.5091519,408145905.84311736
318165542.208681,318169503.9179177
110342372.73815043,110352023.36312187
147783681.85284328,147780149.20901945
327293776.0939326,327441138.90205884
331231932.8365832,331234644.2252324
145908566.06097367,146311052.64819002
480582440.5547393,480674015.3344332
147670577.93095207,147675014.2265748
375206720.4821482,375206664.3883373
570222880.1715857,570205692.5979971
334644211.8938039,334655329.2189976
407001832.77834415,407078192.01741976
139947730.08615896,139936213.80291262
61838520.60788917,61749154.45488521
252196394.97832045,252206438.88906902
172960352.8497643,172963430.55983955
41281916.55193393,41196170.494229436
1412117904.72023,1416850449.219473
307306915.0582574,307327428.96836495
310075295.44807035,310029543.3293698
399809453.84084725,399810899.7965425
345181729.12169427,345211129.0809081
675983742.5089418,676449295.3004707
437525917.6104296,437506329.5084154
326648449.598039,326422645.3528368
418302971.3335237,418454690.95220184
157470467.63984528,157471883.13593942
172853071.33371478,172855772.54535225
348324928.4226382,348419237.1928131
121122543.68182392,121225173.65038598
351240432.4681038,351227107.9323478
391904749.2432349,391892426.0857246
33976042.560626015,33994448.46353969
67843375.40395588,67844438.0542033
339271314.96269137,339275277.16091025
658571331.5797691,658244794.4682947
222346103.198434,222343888.20641622
181728104.4326544,181722538.26344532
305484806.54304016,305496190.0726937
88128226.34717005,88129487.08071548
370745940.1457552,370751150.85275465
731342560.3699522,730998256.795507
369030635.73946506,369025194.7988831
122757183.80703291,122669055.9054382
392497609.7276106,392500192.25384444
353708753.3089019,354316184.3644129
1298682681.2863872,1296941661.9644423
276537833.3767125,275256628.4393081
904379757.2190608,905334562.8663293
419228380.3549585,419155693.29302573
397093564.39768064,396978450.7970368
171387364.48092204,171389911.05913636
396232469.16078496,396221811.9706254
358034664.4518096,358023542.6286184
250251586.332712,250254997.18711212
137247712.68741634,137267522.33974022
266187904.42466465,266193565.78962004
280071064.3182164,280078705.3518647
181045654.0149812,181039603.0960041
693747380.8582428,693457934.9198657
410240184.7464441,410234460.9627344
277954828.78212905,277952780.5758251
113760255.52279408,113709714.45595665
564273154.3530471,564325729.5602626
579503605.8641089,579673744.5346943
310542910.7677882,310541552.1641961
255801342.1544416,255861389.66971332
1152943212.9839585,1155349121.9091582
222292996.68470645,222300204.63521123
100966180.0784056,100969565.95825623
46319290.22828175,46489903.3762497
403360583.15368736,403361452.68331426
337004801.9095768,336998431.9904216
11902793.779154958,11962264.04177353
531445254.2186384,531264837.59762305
1483898019.7787795,1489344616.8757
424697535.7778814,424696119.81007224
223983740.946166,223990384.755574
1752345762.365135,1757608240.091472
302475858.4102895,302775442.64064157
184257418.28249988,184032550.44515666
267130349.23055172,267154129.24951857
449613368.4198172,449616084.15715134
328631569.4330556,328657575.89271826
50066633.84209245,50068765.27091898
106348861.14424846,106350109.89435504
93688802.69620702,93273492.38712458
319614736.63887346,319520900.26540965
372658308.48660827,372710094.3741088
249342968.9652253,249329223.0248795
213279772.50584653,213277492.28583795
150250541.3292201,150265958.79610234
328085572.4732279,328083698.3378964
99266863.699474,100554444.75379601
158331282.09212542,158338479.38743454
274698349.13882625,274703204.938332
344833437.34702057,344763177.6136876
456130026.437312,453174185.928282
188017454.323473,188021662.25489375
135943620.63757998,135938477.3373687
328103838.70585334,328122465.58407295
1027523191.284,1027791592.1450173
629805258.9821677,629962164.1252832
128168856.00349838,128170313.51947886
233998666.8781876,233974469.19169667
210260241.4448413,210259791.43498927
932674582.133834,932736157.5780694
384186761.7868908,384247961.5565859
424662681.820212,424665007.7431586
225455835.96058688,225238733.85034966
248036142.96888235,248047698.60189956
524724336.168688,524756465.21622777
63901913.03355788,63905474.20435121
760126294.4913062,760774835.8471131
712963464.7217114,713028619.5424265
228195971.30984697,228206800.90194827
335429477.3078915,335426248.7510365
335374007.542099,335378855.24066913
282296865.8267209,282440100.16814023
654874527.2368201,654584798.1012077
649667438.3740461,649603757.233018
662380964.3349816,662270318.2804325
30822196.661186676,30825174.715889588
273474757.6040895,273482967.1807397
148728938.62346774,148730753.31344065
63658710.96075793,63345996.92075732
148007611.67982656,148023468.63658246
37316707.57653826,37325900.42596852
208443275.9609615,208371162.45785493
271927375.8136955,272059699.7532596
919743956.175521,918159472.7636542
389219994.46346295,389223780.5684193
419405877.15948135,419410606.125615
422820694.8609176,422822303.37531424
266893269.2084908,266901982.1292298
442043161.15225816,442054318.92307067
101924475.252413,101935859.24041739
628034182.4630672,627995421.3445407
62481990.04424979,62502061.51587896
64998824.291182965,64904247.35093698
310601133.55147505,310643641.1482289
90157515.82482883,90132747.69052613
310815137.1236672,310817724.80118674
283363936.3068839,283512921.12150514
69227340.30974615,69135249.43842152
296652296.07801527,296529456.13554376
155454040.85609686,155456064.99798888
52800929.88764941,52702220.00599476
332826142.8226739,332811426.2596548
52277514.22970779,52279173.970739365
39020456.99644479,39031766.67700052
225897801.46558744,225893816.7585857
653791520.894161,653879041.567906
131994718.08512194,131984970.5277505
93697292.7895234,93808783.33747715
229234939.67114848,229233380.59308067
390780677.919977,390774587.3159583
151414047.3307079,151467259.27788088
118255796.4387271,118254022.84946549
197990925.85902497,197991481.01512635
287941978.1566065,287935447.2648203
102039407.87681118,102048757.76856704
559835703.4000933,553218458.3252987
214914887.84902647,214921262.71325102
161132382.03496224,161326155.4548586
350653105.11782354,350778781.30153084
169895615.23484814,169901229.15232316
160102669.61743844,160096901.29344407
275283770.62642014,275229676.1075978
467452903.94345325,467475273.38972807
1082942189.9705274,1083868948.1721804
124259550.97641626,124261918.46924204
423509279.3433763,423564422.9947621
93044192.59840403,93043807.9428337
159086717.88724422,159064959.56666887
71934377.42823188,71918088.81636438
911937250.5060282,911488928.7422087
118852868.97643012,118804811.87054156
589647183.5339459,589520143.0248599
201096059.71566373,201108788.64926136
39974914.534503214,39972141.724603474
520034452.1474222,519813057.9483136
284880407.4393562,284889311.0815831
119061060.5203667,118811698.59073891
185752562.1009605,185625728.33271268
338335549.30607784,338354754.4292049
974127069.3613434,974723324.2397203
114694529.06383751,114688383.25366601
107657476.0013737,107745112.19596647
57168014.34409516,57143385.9669874
657011050.6643218,656835881.1817989
158738321.96071142,158741521.95414063
82006982.75967519,81713151.4979957
328347003.6776679,329461340.1776268
56838552.87761111,56768431.20667795
337682775.14056486,337680345.16526103
83742519.44498605,83746082.14702816
265166051.1681678,265109749.59713224
49458701.24107768,49450349.02226135
283967499.4605281,283862843.9356907
339625089.62393737,339635716.55844843
304907650.662051,304912726.95502436
153934407.8512143,154158880.48957208
950808705.0196048,950933696.7994272
123689314.8156487,123687081.63654956
401254293.5566493,401245012.0054059
490816087.5497078,490790905.5296428
125363658.7669114,125366545.08674859
262129377.44933352,261972275.68919262
340706228.1803652,340777944.73516524
270674785.11707693,270722917.6318668
31412083.778516665,31415116.905683275
311806671.7880563,311866687.68652964
91331369.03385577,91369934.62274519
485525295.1221255,486604833.55293465
273940748.58003724,273939667.9946403
272066021.3208876,272076096.01883316
400616193.075719,400612163.358787
131425654.75608964,131413031.09115532
754739776.7782898,755075530.2077539
1714096803.6138115,1715055402.7252038
236461893.8000861,236455944.9628126
372776583.78617775,372906743.55860865
143187338.1411297,143198601.57549584
522373794.6000872,522525082.07362604
321049350.5625567,322628392.6919115
154478606.22862998,154494394.4729502
291362318.50323176,291358681.673514
363259574.3120013,362864933.3130325
415086472.2017714,415091300.3816951
166484857.17875898,167759481.02828747
398897103.9112084,398891193.3023971
541411984.5945071,541519616.7641647
42672176.57808804,42660816.71891789
284768688.3086912,284810798.0230762
146589515.04679337,146430216.89947918
412847064.5559412,412857190.371367
424713457.663072,424712066.81031823
153769840.0850586,153772235.76387444
193175188.7472833,193182976.552363
403419316.7498719,403417174.6459023
442166072.985468,442148874.2123955
199554789.83858785,199554418.18274522
374728007.4154404,374523192.2780971
686040301.9816428,686469382.5260968
334843413.1992374,334860477.60853326
290774197.10470814,290780085.4826808
372607556.2905599,372663724.54109955
873287320.3668754,873115074.0224409
384777257.7585389,384780152.84121734
324032852.29667217,324030064.3268326
242621867.6755716,242633211.72889778
204462141.37825575,204431601.75441426
139748376.7564752,139671682.0628891
60547693.07481584,61294132.991840385
345430920.81508875,345426039.8776179
237198311.84480208,237193892.81394005
163164983.72960997,163163666.18027174
585848147.1045654,585803282.047896
662575504.9727838,662569974.4720926
46737944.33567252,46764056.31456628
606595222.16952,606605024.6851678
283361737.4482032,283502400.929402
124515609.51633312,124508785.29898506
1361633503.8544238,1363168616.2608519
100523741.35315138,100542598.92136997
161605356.98996943,161602520.99279937
443885972.41713023,443768290.71776533
710579383.3769432,710480047.6693021
198142454.2351289,198128455.77096024
394842463.9554091,394869052.4518206
888818162.0419534,888721771.7619226
117706435.46393465,117713930.56017905
104734225.60740376,104718287.77216728
367542986.366673,367543288.55590194
585686574.9489745,585643992.8946924
434466188.4308869,434479377.27825105
440244828.1848397,440243774.58776987
453774342.8320251,453781868.29563326
112836804.57005364,112701237.69063373
244412951.18552488,244402481.76968944
335058647.8176487,335174995.2169146
106852861.73212712,106857201.00018367
99871774.55291972,99877640.65385537
172191465.72222832,172224732.99354184
380140300.8076145,379951338.50803065
418367855.4338369,418276927.6996329
972026388.5790422,970497892.1185669
201197112.66959947,201121861.40096986
711241972.8313572,711537112.1051809
327232559.9580833,327223609.52688956
366946003.7523818,366932467.3199717
265917218.47620565,265910358.62240636
16168275.418261832,16285691.460601868
377534564.23346335,377531050.1506769
230869690.47631672,231023357.11336368
300516719.0347569,300725221.72563654
289914049.7135258,289922204.5640062
78729660.54447143,78730010.0912551
221909495.41686276,221903162.38743427
403594457.32017297,403594662.29176986
650091868.9833496,650037772.2465557
213449618.11223528,213566359.5222353
125276239.92348012,125363705.52506365
366959891.9489326,366989422.3232051
60861997.995381854,60937035.12921481
233074224.69897884,233065849.04669937
190869407.2376061,190862214.4146529
379612868.4173561,379613327.07050383
200837309.913355,200841906.89292517
55285342.58617369,55386588.40532522
584956297.6619785,584916674.0029348
193030423.6617587,193767512.16188788
119963634.43330014,120013101.83603525
802388144.626406,801680351.0900539
290275531.58108395,290274820.62832385
228720673.10171863,228775193.1548529
154895033.55022317,154897774.087996
343126918.963041,343142023.6679194
169532929.20096803,169526978.33613202
153705464.69580472,153634616.0627017
288625808.24117285,288686738.17763525
237744082.5256648,237702016.71249175
255834049.45689848,255839363.19410443
335172690.2040924,335173154.33269984
110262301.52998166,109327111.2742321
280997186.18076,280989284.4002379
127251663.54523762,127295530.85575902
328382753.3618594,328380662.30595213
545048836.6518115,545119318.2039105
286523228.0768167,285989366.86402994
455108674.9138839,455175884.0919895
243180698.96508613,242063740.95361245
340162098.17059934,340160073.09374636
841413706.5349779,842618359.817966
53063556.09473573,53063658.270280495
100624129.89803527,100611685.59023798
259885100.903438,259870244.80643302
353623190.7219509,353621119.7221127
309355816.9370854,309349765.22717565
439490229.0682191,439483639.7555804
226510676.13593757,226506927.28412318
560981163.0575676,561017910.7270361
89262957.09744196,89262047.42273253
180187563.0005995,180191854.2644536
444508337.3785077,444507945.7663667
318872588.7624931,318864853.0881
810696433.6948594,810572899.7125245
660505274.8933706,660301681.8712046
366857132.0596851,366851639.78949857
1413801135.7793806,1415090323.9275646
398028247.1472634,398120382.0223623
371557097.1166533,371552546.76300883
160131674.41180113,160144766.82107118
396445600.0725634,396572256.87101996
270778880.2719317,270740026.99966097
487417170.2348319,486989544.9283858
229652029.8171444,229685838.22087803
357056424.2892364,357195305.8719904
274631936.05536,274084348.72716767
381893393.90613806,381883042.3552734
64974023.75876179,64977846.88313812
189584472.17105976,189591304.7650029
756238220.6529081,756252498.5597225
123645437.07067458,123389960.36449331
167376283.49730918,167371368.09325105
139049885.68533087,139061098.23556495
262143699.95020667,262140182.4245671
82322159.873672,82327320.28980903
138828063.51357463,138830273.23648646
111124942.8060167,110502791.88892324
237767162.25256452,237766303.88088706
626799916.8625343,626685593.5006466
147288807.72444743,147390081.3883448
233936551.84016407,233938838.99108586
446039164.46692735,446044540.5303104
352560051.8813827,352560420.9718619
60416718.6848078,60574224.09021905
313278571.9017828,313261578.76301974
365996335.8420644,365998755.46366614
239993332.99256155,240002694.11406553
717982202.9446354,718589710.5129966
74387042.63759884,74163292.0169858
672890292.7583524,672963724.7917994
665039912.161701,665026370.3159384
242393167.51335505,242446771.10226235
64896569.64577836,64900862.21678997
557368118.0734067,557351022.0374672
192326471.1526909,192323086.5460419
128989671.08571915,128991865.60510437
440617980.16382456,440561248.0475285
668043769.5925208,668203584.5127555
444375842.0515504,444316681.03914374
136254030.01629233,136251243.04761747
181909872.39934337,181903211.81288627
212444598.1797142,212440219.5593263
408659781.679119,408871247.0484622
436674222.6003288,436676106.2621008
384437877.7344933,384435176.9106503
281795172.15845525,281789972.4639227
147767654.3062339,147764876.50647715
860066817.2675679,859804332.0692593
203431791.61834696,203438978.54733157
44342918.26279239,44337283.50456142
514356311.22145474,514384639.62132627
65307850.9323259,65316812.45199661
116701166.59029992,116732046.22518711
91048412.50991432,91047256.85231106
137966723.74620163,137970173.63405713
172159224.20661968,172174647.25858414
1371062593.045215,1371389807.7739174
267643107.2081289,267780635.52054206
300619273.8053342,300621993.00734174
205180334.3394425,205178708.4187453
390783214.232046,390777958.4538552
34462030.490558214,34494438.90195507
111119749.262819,111149329.09295458
84442425.56536838,83208623.080969
423718341.54038167,423721300.7536153
314517913.2819916,314634571.57067084
266798046.9502377,266922788.46557423
34385447.41235916,34416951.38683443
426351374.1375087,426352271.775667
139137027.3678149,139916562.9751824
53398811.65897298,53544999.36458983
138288340.7232303,138280922.02546024
58489256.754238,58486972.38301932
680127904.9824172,680389127.07335
200246489.6162801,199690493.79463732
399623686.82708,399655967.85355085
497731549.5933245,497687793.5148621
295737887.876918,295736593.24976265
548572821.3340455,548514666.6537619
278951865.8700456,278978630.00136197
341421614.5382249,342154524.5706141
940990116.2441076,939393014.112948
633074298.3930644,633297575.2613155
406221151.00348985,406215303.5591112
327686604.3779414,327690158.6002325
775787750.1220117,775728127.8732536
192294422.6142811,192306532.44346637
426514972.6459114,426585473.239555
1023513007.818944,1021935343.2910624
383570365.3882398,383569481.4716013
363160466.36639374,363166772.2775252
142884720.91935518,142880040.0178517
496306272.389666,496265624.0542959
500578660.2825826,500538421.33514404
170968510.88246477,170967282.84423408
87771789.35109267,87773132.93946564
136365303.2306602,136189910.85197496
316515066.18854946,316627497.3892559
256713269.56457087,256763345.7998534
38979790.2709957,38956969.82023213
165451429.23634076,165436475.37165156
74055638.46886094,74054080.36992475
232402785.3148953,232409463.9098469
40481317.59336336,40496805.38269582
99859817.87368216,99638314.04166242
392239125.245901,392209577.57310206
350577963.77316546,350525205.06188697
134531572.76989117,134530238.6269719
176235372.6703409,176222041.5973777
365245906.4171881,365238700.4480498
19856599.43387246,19804482.863558196
355968270.6057667,355962915.4383024
134036494.87400584,134032036.85800588
124039838.8285822,123446737.60050696
438666907.2039869,438666452.74452955
328449418.1379114,328448368.8422325
749462968.1169522,749966472.324481
160539369.2041579,160520915.36200112
344977440.99111295,344984007.74834526
451929571.16830087,451926063.51807904
232572269.6298812,232563293.7976166
154880939.29978514,154761834.26288304
282390948.55311835,282306646.5389741
315102410.4953701,315097065.7680378
753962901.3036088,753898049.1554028
408459678.1875498,408468895.75000817
248812532.1507461,249018508.71816704
311426760.61382216,311739966.8534709
61155974.0603824,61152092.684225686
387516527.3842563,387521728.1509769
430474846.8570358,430473873.7509218
715116553.4107661,715002513.7738032
373650430.0437318,373651950.23190445
448923866.3362382,448923770.0913358
351403301.5798745,352121824.45959336
143197191.05231988,143814737.69955352
625983447.8546251,623040085.9867821
395848357.4251248,395849225.3278106
232878501.06824747,233039372.68028054
83648782.58504741,83719642.7123371
89358606.8778037,89340114.26698469
172907521.91533822,173056824.4348973
254201953.6382638,254199307.8899021
178740489.20124573,178638254.32926258
607820708.164819,607753361.1393231
210513274.512102,210405864.5648648
91118877.35026862,90604147.55076571
408257345.5267432,408258931.17202234
191219702.47783545,191214920.01435077
330861744.95823807,330855340.12161994
244756478.04913792,244743116.92270675
157465534.93691176,157471235.14657688
206298111.14888343,206301563.39650252
564369967.2264185,564280182.9596733
172731979.49638233,172755331.3213417
256030460.62060684,256025534.9217302
213949800.518234,213950549.53202844
91411217.32871532,91410919.0671405
703742799.7348832,703889075.5081375
248159770.7107356,248182198.48973095
375836214.9792442,375833106.5505825
28552824.348186187,28530358.623370107
426435999.0786781,426435882.6713429
256392924.72875887,256285297.21838203
303004277.3819715,303092010.88177264
717599444.8665985,717502291.3411222
240235659.1864276,240234188.31707916
302487638.8005601,302772058.05722296
262569660.7255149,262601578.22629863
84716514.76093018,84857396.1820311
33150470.729863398,33187565.93011801
248167843.60707664,248169529.34645408
366713680.30632377,366709687.20203614
436545413.400421,436549406.1780956
399429675.6876704,399435031.9675113
334716777.31000465,334773148.53967375
287583986.1118442,287665816.4960819
371051009.83480734,371043056.10906816
510378006.5630421,510355828.9682933
1043129299.2864572,1044047673.6372968
200845480.33954817,200849813.4319869
332855336.3912488,332867306.0762801
373621450.1847239,373618853.47814554
219030719.8986388,219036620.49320167
212463757.5499576,212464870.78321952
54368953.14594679,54375530.5779938
291240324.2433056,291357457.4623202
386099864.4694516,386092735.6413375
260560368.9756146,260544061.0571333
291195780.3942211,291195245.1038778
91574210.65681712,91592273.17222072
346871986.6383472,346962079.9755101
70389460.79064853,70397024.99407089
193939567.0716815,194035964.89440215
313443714.76228344,313480463.194211
91085638.0952361,91086210.277886
270591881.3523625,270469276.45315665
435603717.3896212,435603458.6628557
125661283.76674144,125662552.29299343
434496557.5483225,434501540.1653616
381443581.02112,381450002.79565537
397344468.2174819,397343791.46773803
437794302.4453015,437788081.8953859
214766266.1905389,214935012.92042422
151112793.63425565,151124013.3782407
93825916.89712386,93818009.74698347
259939065.3856586,259964585.4714103
263416549.98528472,263433511.37222144
290439968.9477393,290475892.02726895
63292762.4865859,63913871.26212362
236809591.68923917,236821778.46848083
96576044.1368115,96567975.87398793
87014155.26116958,86994532.45669092
436088665.5511477,436021937.257019
226313350.64279816,226295247.32420895
49423944.35534088,49439557.47067994
394217646.0565851,394222316.49150395
441504029.7258018,441506757.53981316
174081848.28993884,174120364.03026223
799307363.7673738,799388834.2570391
32004071.785538733,32021559.938592497
198925127.0255465,198943990.3037807
244697166.26682207,244550616.71728942
143792732.76741496,143796077.72918323
260194008.3347258,260351787.68065557
639887621.7555892,640016582.4141052
44132484.06317837,44128839.3271612
215639477.4905043,215660732.64498222
41756370.59005848,41758101.01855794
497450957.0156279,497381814.2727446
347794280.9654345,347790042.5506709
250421006.50998268,250415723.9776344
446560973.2535836,446564590.84825325
476497093.8777024,477580364.41800034
60758962.15366604,60763168.76043268
271032144.21331483,271131999.9770876
738126720.9189576,738215932.0218902
551112275.1339686,551088289.4291596
319260432.1847424,319262046.7495795
426320172.086773,426345742.28407705
281892143.1512303,275676282.2601992
652033058.9882352,652128341.7865597
176383878.4322881,176367799.1949457
644977900.0409312,645058845.5444448
186729720.2144776,186725226.1925192
22761753.375796933,22822397.42937319
34937956.43950406,34942784.46189243
312614406.5890003,312618682.88904184
259232457.4311419,259260972.8411591
76257229.67002574,74774825.80240598
387610863.4111496,387618353.5792245
291705465.0877565,291703677.843802
431779290.53218,431770821.38228095
447277561.4129606,447262791.7771811
210933331.5411974,210935940.76025048
414206967.71700346,414207365.61175936
168093030.12905812,166066546.31357223
79992521.37593323,80011509.40109625
99649399.43794236,99664457.56386091
1104628043.822399,1102882093.6543581
345686537.13825834,345684961.9117942
37552469.63412538,37567220.30330574
987507764.1850288,986936145.3176731
878117683.0766844,877505748.2598032
452599947.2938469,452598603.7899763
396585571.2410715,396619634.7164067
1081897699.8651268,1082576022.6597235
80558592.29927123,80552518.96413663
428023302.9355336,427955182.70624703
236542245.1255017,236546895.61970156
200558414.7036257,200553988.292826
288779489.00884604,286290578.25830275
959604609.8411374,959478437.0575874
328304023.7566137,328374064.8510243
268190364.94355327,268290045.0629643
211697928.0695506,211698208.2444684
275928486.6624563,275925152.8605062
145567276.90852207,145552345.4637959
264675255.35958335,264680075.34834808
146757942.76701045,146771255.49346682
592174425.3386693,592274472.3139571
189691138.8961509,189693175.8496542
311555913.40987384,311614317.03488684
736353368.1009499,738349260.3175693
158380548.3575884,158383727.85431558
395133234.4184458,395020747.0230264
531356939.3227736,529757775.7279634
789163946.2355629,789113728.7097796
70524620.39826173,70523949.89417388
188285825.32929605,188283457.95145088
537901552.4853926,537880675.3925611
344287846.3940029,344340334.9916226
428968945.0061474,428988401.5256606
272110898.0174509,272109518.0176994
199149630.4920231,196288232.3516284
106106578.9508542,106106637.60774612
440220994.44680935,440342285.50783736
154478889.65675563,154632827.81820726
318384624.57182854,318360183.2722993
57824818.60777948,57832039.648113176
295464808.04616594,295459844.74309903
208205584.6326999,208084103.41651765
797346358.3294346,797270156.5841938
403012191.0901778,403026303.80393136
199198954.2733557,199190953.41523248
351759623.75757813,351875178.5883475
79113716.76659194,79103190.46027556
753377074.3122802,753372858.574057
155182501.87946308,155138743.89867446
217546207.7286416,217552849.98655665
236093733.7552185,236153234.76303467
199669259.83703175,199704602.06944224
284120877.1283952,283900524.47501945
401914348.8610682,402037621.72168106
84928547.00387365,84934986.82787369
481118289.1697848,481696057.5528395
148495524.24261752,148367453.62174177
215720840.46426377,215720832.03093746
114291981.88211904,114290879.35368454
269343253.11804503,269351386.69864047
359094353.5954441,359031705.24012655
416703856.9885876,416733705.73756564
972827560.7868242,973639075.3533378
749956403.4282149,749892637.8530724
280136600.1457222,280227577.04163414
422099446.2611677,422125831.9653737
457873385.0630664,457874508.76661956
104785781.1631498,104794850.7646943
313201021.95108193,313210116.8926337
577983872.4651583,578182673.7018911
374621864.32663983,374630998.8043003
352363959.71536225,352359129.9696457
428175172.80582994,428169448.23555166
294265984.19312286,294265701.1343894
171750225.0837675,171702677.36619374
323598439.9049382,323746764.8285835
163600186.24398738,163756454.00476873
149004657.0786182,149008041.60257655
233477906.5210969,233561473.30689448
568669674.6739998,568791427.3164163
230144218.22047484,230112206.07282615
687664711.8234704,687407159.8099647
360070863.014813,360121404.16880125
194353378.73860645,194874595.51510194
429218368.173122,429236856.63396055
134153462.44825292,134149944.204713
335438615.5559212,335447289.32989687
48474389.2905702,48524656.26134911
628280646.3134341,628290096.4561788
444312480.8325674,444206017.2596841
355798777.79693705,355799400.40812165
421973847.722861,421979133.65964556
33881981.49955585,33894735.29094167
289185202.2549838,289191695.38743067
189998963.3503497,190073157.0580288
196329619.55219537,196330646.03748563
364956227.1778406,364923290.2758484
138062557.26623625,138055950.2513057
317077184.1608252,317072677.9416787
396117323.6186536,396111027.4634234
143584794.37393737,143760310.2415885
401237655.35912377,401240960.1324241
140727828.9042066,141065585.18769458
292507792.68463385,292554076.46235186
674245775.3185546,674169920.5406753
393013878.7959744,393011543.76689065
57079945.99396566,57088150.88306815
404797385.3269901,404838593.5001679
57750148.82427277,57746224.30840779
129771767.188925,129808411.4821288
260979667.76366383,261081487.4144523
671372309.3166757,671331704.9461668
328854164.51455474,328975427.8087844
163560318.02730492,163561821.02390382
22318355.668782186,22190922.974738616
75676595.72582375,75679582.43892272
370989549.8808535,371007488.5725989
207452646.4480601,207475417.29037297
401594955.21879566,401592569.16906947
1018242747.22035,1016855668.4118209
620566653.3855156,620584881.5951256
164368167.51513708,164367049.4471299
241143335.78431424,241126601.90913782
231172350.43119735,231173608.47357997
47462665.5043356,47455183.61364934
90587681.88608028,90617607.35203198
182802883.13161245,182801440.5840506
64247977.76164324,64257873.8738549
111281899.15513662,111446979.96334626
414202973.3044052,414210312.2205004
82388077.4113824,82399463.40186928
142307106.45191482,142314068.42493677
110162014.61409396,110166664.32764196
421414740.6081116,421432212.3583241
122988531.29118748,122968931.25628178
255928338.41447383,255923673.07875004
193963014.61284465,193956639.92822865
297216692.3629562,297286654.42906976
96912764.19358318,96921230.11366016
757054621.3305511,756971300.5797799
453617757.2021726,453637158.8412704
936816759.3429786,918890885.3532307
129827758.71192232,129838227.47773226
192709440.7034138,192716352.04418826
773815586.973417,772963642.314938
360952133.02281326,360950269.58467203
215177342.99465236,215414859.013576
391249035.96499497,391177471.99036795
